song_id|song_name|theme|suggested_cu_id|subject|lesson_topic|relevance|teacher_rationale
308|Put on My Dancing Shoes|Dance & Movement|CU#221|Gross Motor & Movement|Moving to rhythm and tempo (Gr 1-2)|primary|Dance/movement song — connects to moving with rhythm
308|Put on My Dancing Shoes|Dance & Movement|CU#222|Gross Motor & Movement|Following multi-step movement directions / spatial awareness (Gr 1-2)|secondary|Movement song — connects to following movement directions
309|How shall we March|Dance & Movement|CU#218|Gross Motor & Movement|Locomotor skills: running, jumping, hopping, skipping (Gr 1-2)|secondary|Movement song — connects to locomotor skills
309|How shall we March|Dance & Movement|CU#219|Gross Motor & Movement|Balance and body control (static and moving) (Gr 1-2)|secondary|Movement song — connects to body control
309|How shall we March|Dance & Movement|CU#222|Gross Motor & Movement|Following multi-step movement directions / spatial awareness (Gr 1-2)|secondary|Movement song — connects to following movement directions
312|Mice Rhymes|Animals|CU#226|Language & Vocabulary|Describe people, places, things, events with relevant details (Gr 1)|secondary|Song about animals — practice describing animals with details
312|Mice Rhymes|Animals|CU#248|Science & Nature|Plant/animal structures that help survival (Gr 1)|primary|Animal song — connects to animal structures and their functions
312|Mice Rhymes|Animals|CU#253|Science & Nature|Habitats and Biodiversity (Gr 2)|secondary|Animal song — connects to where animals live (habitats)
313|Motorcycle Ride|Transportation|CU#222|Gross Motor & Movement|Following multi-step movement directions / spatial awareness (Gr 1-2)|secondary|Movement song about vehicles — spatial and directional awareness
313|Motorcycle Ride|Transportation|CU#226|Language & Vocabulary|Describe people, places, things, events with relevant details (Gr 1)|primary|Transportation song — practice describing vehicles and travel
315|Clap your Hands |Body Parts|CU#214|Fine Motor Skills|Pencil grip and letter formation (Gr 1-2)|secondary|Fingerplay song — strengthens finger muscles for writing
315|Clap your Hands |Body Parts|CU#217|Fine Motor Skills|Drawing with increasing detail and control (Gr 1-2)|secondary|Fingerplay song — develops fine motor control
315|Clap your Hands |Body Parts|CU#219|Gross Motor & Movement|Balance and body control (static and moving) (Gr 1-2)|primary|Body parts song — connects to body awareness and control
315|Clap your Hands |Body Parts|CU#221|Gross Motor & Movement|Moving to rhythm and tempo (Gr 1-2)|secondary|Body parts song — often sung with rhythmic movements
316|Toe Tittly|Body Parts|CU#219|Gross Motor & Movement|Balance and body control (static and moving) (Gr 1-2)|primary|Body parts song — connects to body awareness and control
316|Toe Tittly|Body Parts|CU#221|Gross Motor & Movement|Moving to rhythm and tempo (Gr 1-2)|secondary|Body parts song — often sung with rhythmic movements
316|Toe Tittly|Body Parts|CU#222|Gross Motor & Movement|Following multi-step movement directions / spatial awareness (Gr 1-2)|secondary|Body parts song — follows directions to move specific body parts
317|The Truck Song|Music & Instruments, Transportation|CU#190|Literacy & Phonics|Identify main topic and key details of informational text (Gr 2)|secondary|Transportation song — practice identifying main ideas about vehicles
317|The Truck Song|Music & Instruments, Transportation|CU#210|Routines & Transitions|Following 2-3 step verbal directions (Gr 1-2)|secondary|Instrument song — following directions to play/move instruments
317|The Truck Song|Music & Instruments, Transportation|CU#221|Gross Motor & Movement|Moving to rhythm and tempo (Gr 1-2)|secondary|Music song — connects to rhythm and steady beat
317|The Truck Song|Music & Instruments, Transportation|CU#226|Language & Vocabulary|Describe people, places, things, events with relevant details (Gr 1)|primary|Transportation song — practice describing vehicles and travel
317|The Truck Song|Music & Instruments, Transportation|CU#240|Science & Nature|Sound and Vibrating Materials (Gr 1)|primary|Music/instrument song — connects to how instruments make sound
318|The Train Wheels are Rolling|Transportation|CU#190|Literacy & Phonics|Identify main topic and key details of informational text (Gr 2)|secondary|Transportation song — practice identifying main ideas about vehicles
318|The Train Wheels are Rolling|Transportation|CU#226|Language & Vocabulary|Describe people, places, things, events with relevant details (Gr 1)|primary|Transportation song — practice describing vehicles and travel
319|Sally Go Round the Sun|Seasons & Weather|CU#254|Science & Nature|Sun, Moon, and Star Patterns (Gr 1)|primary|Moon/sun/star song — directly connects to sky patterns
319|Sally Go Round the Sun|Seasons & Weather|CU#255|Science & Nature|Seasonal Sunlight patterns (sunrise/sunset) (Gr 1)|secondary|Sun/moon song — connects to daily and seasonal sunlight changes
319|Sally Go Round the Sun|Seasons & Weather|CU#256|Science & Nature|Evidence that Earth events can occur quickly or slowly (Gr 2)|secondary|Seasons/weather song — connects to rates of Earth events
320|Pterodactyl Song|Animals, Music & Instruments|CU#210|Routines & Transitions|Following 2-3 step verbal directions (Gr 1-2)|secondary|Instrument song — following directions to play/move instruments
320|Pterodactyl Song|Animals, Music & Instruments|CU#221|Gross Motor & Movement|Moving to rhythm and tempo (Gr 1-2)|secondary|Music song — connects to rhythm and steady beat
320|Pterodactyl Song|Animals, Music & Instruments|CU#226|Language & Vocabulary|Describe people, places, things, events with relevant details (Gr 1)|secondary|Song about animals — practice describing animals with details
320|Pterodactyl Song|Animals, Music & Instruments|CU#240|Science & Nature|Sound and Vibrating Materials (Gr 1)|primary|Music/instrument song — connects to how instruments make sound
320|Pterodactyl Song|Animals, Music & Instruments|CU#248|Science & Nature|Plant/animal structures that help survival (Gr 1)|primary|Animal song — connects to animal structures and their functions
320|Pterodactyl Song|Animals, Music & Instruments|CU#253|Science & Nature|Habitats and Biodiversity (Gr 2)|secondary|Animal song — connects to where animals live (habitats)
320|Pterodactyl Song|Animals, Music & Instruments|CU#256|Science & Nature|Evidence that Earth events can occur quickly or slowly (Gr 2)|primary|Prehistoric animal song — connects to extinction as an Earth event
322|A Chubby Little Snowman? Voici in ...|Seasons & Weather, Water & Sea|CU#226|Language & Vocabulary|Describe people, places, things, events with relevant details (Gr 1)|secondary|Song about water/sea — practice descriptive language
322|A Chubby Little Snowman? Voici in ...|Seasons & Weather, Water & Sea|CU#255|Science & Nature|Seasonal Sunlight patterns (sunrise/sunset) (Gr 1)|primary|Seasons song — connects to seasonal patterns
322|A Chubby Little Snowman? Voici in ...|Seasons & Weather, Water & Sea|CU#256|Science & Nature|Evidence that Earth events can occur quickly or slowly (Gr 2)|secondary|Seasons/weather song — connects to rates of Earth events
322|A Chubby Little Snowman? Voici in ...|Seasons & Weather, Water & Sea|CU#257|Science & Nature|Processes that shape the Earth - wind/water changing land (Gr 2)|primary|Water/sea song — connects to water shaping the land
323|Snow On the Rooftops|Seasons & Weather|CU#255|Science & Nature|Seasonal Sunlight patterns (sunrise/sunset) (Gr 1)|primary|Seasonal song — connects to seasonal changes in sunlight
323|Snow On the Rooftops|Seasons & Weather|CU#256|Science & Nature|Evidence that Earth events can occur quickly or slowly (Gr 2)|secondary|Seasons/weather song — connects to rates of Earth events
324|Snowflakes|Seasons & Weather, Water & Sea|CU#226|Language & Vocabulary|Describe people, places, things, events with relevant details (Gr 1)|secondary|Song about water/sea — practice descriptive language
324|Snowflakes|Seasons & Weather, Water & Sea|CU#255|Science & Nature|Seasonal Sunlight patterns (sunrise/sunset) (Gr 1)|primary|Seasons song — connects to seasonal patterns
324|Snowflakes|Seasons & Weather, Water & Sea|CU#256|Science & Nature|Evidence that Earth events can occur quickly or slowly (Gr 2)|secondary|Seasons/weather song — connects to rates of Earth events
324|Snowflakes|Seasons & Weather, Water & Sea|CU#257|Science & Nature|Processes that shape the Earth - wind/water changing land (Gr 2)|primary|Water/sea song — connects to water shaping the land
325|Spring is Coming|Seasons & Weather, Water & Sea|CU#226|Language & Vocabulary|Describe people, places, things, events with relevant details (Gr 1)|secondary|Song about water/sea — practice descriptive language
325|Spring is Coming|Seasons & Weather, Water & Sea|CU#255|Science & Nature|Seasonal Sunlight patterns (sunrise/sunset) (Gr 1)|primary|Seasonal song — connects to seasonal changes in sunlight
325|Spring is Coming|Seasons & Weather, Water & Sea|CU#256|Science & Nature|Evidence that Earth events can occur quickly or slowly (Gr 2)|secondary|Seasons/weather song — connects to rates of Earth events
325|Spring is Coming|Seasons & Weather, Water & Sea|CU#257|Science & Nature|Processes that shape the Earth - wind/water changing land (Gr 2)|primary|Water/sea song — connects to water shaping the land
326|Welcome Summer|Seasons & Weather, Water & Sea|CU#226|Language & Vocabulary|Describe people, places, things, events with relevant details (Gr 1)|secondary|Song about water/sea — practice descriptive language
326|Welcome Summer|Seasons & Weather, Water & Sea|CU#255|Science & Nature|Seasonal Sunlight patterns (sunrise/sunset) (Gr 1)|primary|Seasonal song — connects to seasonal changes in sunlight
326|Welcome Summer|Seasons & Weather, Water & Sea|CU#256|Science & Nature|Evidence that Earth events can occur quickly or slowly (Gr 2)|secondary|Seasons/weather song — connects to rates of Earth events
326|Welcome Summer|Seasons & Weather, Water & Sea|CU#257|Science & Nature|Processes that shape the Earth - wind/water changing land (Gr 2)|primary|Water/sea song — connects to water shaping the land
328|The Pie Song|Food & Cooking, Music & Instruments|CU#210|Routines & Transitions|Following 2-3 step verbal directions (Gr 1-2)|secondary|Instrument song — following directions to play/move instruments
328|The Pie Song|Food & Cooking, Music & Instruments|CU#221|Gross Motor & Movement|Moving to rhythm and tempo (Gr 1-2)|secondary|Music song — connects to rhythm and steady beat
328|The Pie Song|Food & Cooking, Music & Instruments|CU#240|Science & Nature|Sound and Vibrating Materials (Gr 1)|primary|Music/instrument song — connects to how instruments make sound
329|Keeper of the Bees|Animals|CU#226|Language & Vocabulary|Describe people, places, things, events with relevant details (Gr 1)|secondary|Song about animals — practice describing animals with details
329|Keeper of the Bees|Animals|CU#252|Science & Nature|Seed Dispersal and Pollination (Gr 2)|secondary|Bee/bird song — connects to pollination and seed dispersal
330|What will we Do|Animals|CU#226|Language & Vocabulary|Describe people, places, things, events with relevant details (Gr 1)|secondary|Song about animals — practice describing animals with details
330|What will we Do|Animals|CU#252|Science & Nature|Seed Dispersal and Pollination (Gr 2)|secondary|Bee/bird song — connects to pollination and seed dispersal
332|Glory to the Mountain|Nature & Plants|CU#248|Science & Nature|Plant/animal structures that help survival (Gr 1)|secondary|Nature song — connects to plant structures
332|Glory to the Mountain|Nature & Plants|CU#251|Science & Nature|Environmental Plant Needs (Gr 2)|secondary|Nature song — connects to plant needs and growth
332|Glory to the Mountain|Nature & Plants|CU#253|Science & Nature|Habitats and Biodiversity (Gr 2)|secondary|Nature song — connects to habitats and biodiversity
332|Glory to the Mountain|Nature & Plants|CU#257|Science & Nature|Processes that shape the Earth - wind/water changing land (Gr 2)|secondary|Landscape song — connects to Earth surface processes
333|We're Jumping|Dance & Movement|CU#219|Gross Motor & Movement|Balance and body control (static and moving) (Gr 1-2)|secondary|Movement song — connects to body control
333|We're Jumping|Dance & Movement|CU#221|Gross Motor & Movement|Moving to rhythm and tempo (Gr 1-2)|primary|Dance/movement song — connects to moving with rhythm
333|We're Jumping|Dance & Movement|CU#222|Gross Motor & Movement|Following multi-step movement directions / spatial awareness (Gr 1-2)|secondary|Movement song — connects to following movement directions
334|Pony Rides|Animals|CU#226|Language & Vocabulary|Describe people, places, things, events with relevant details (Gr 1)|secondary|Song about animals — practice describing animals with details
334|Pony Rides|Animals|CU#248|Science & Nature|Plant/animal structures that help survival (Gr 1)|primary|Animal song — connects to animal structures and their functions
334|Pony Rides|Animals|CU#253|Science & Nature|Habitats and Biodiversity (Gr 2)|secondary|Animal song — connects to where animals live (habitats)
337|Baby's Boat|Family, Water & Sea|CU#226|Language & Vocabulary|Describe people, places, things, events with relevant details (Gr 1)|secondary|Song about water/sea — practice descriptive language
337|Baby's Boat|Family, Water & Sea|CU#256|Science & Nature|Evidence that Earth events can occur quickly or slowly (Gr 2)|secondary|Water/sea song — connects to Earth events
337|Baby's Boat|Family, Water & Sea|CU#257|Science & Nature|Processes that shape the Earth - wind/water changing land (Gr 2)|primary|Water/sea song — connects to water shaping the land
339|Great Big Star|Seasons & Weather|CU#254|Science & Nature|Sun, Moon, and Star Patterns (Gr 1)|primary|Moon/sun/star song — directly connects to sky patterns
339|Great Big Star|Seasons & Weather|CU#255|Science & Nature|Seasonal Sunlight patterns (sunrise/sunset) (Gr 1)|secondary|Sun/moon song — connects to daily and seasonal sunlight changes
339|Great Big Star|Seasons & Weather|CU#256|Science & Nature|Evidence that Earth events can occur quickly or slowly (Gr 2)|secondary|Seasons/weather song — connects to rates of Earth events
340|When Its Autumn|Nature & Plants, Seasons & Weather, Water & Sea|CU#226|Language & Vocabulary|Describe people, places, things, events with relevant details (Gr 1)|secondary|Song about water/sea — practice descriptive language
340|When Its Autumn|Nature & Plants, Seasons & Weather, Water & Sea|CU#248|Science & Nature|Plant/animal structures that help survival (Gr 1)|secondary|Nature song — connects to plant structures
340|When Its Autumn|Nature & Plants, Seasons & Weather, Water & Sea|CU#251|Science & Nature|Environmental Plant Needs (Gr 2)|secondary|Nature song — connects to plant needs and growth
340|When Its Autumn|Nature & Plants, Seasons & Weather, Water & Sea|CU#253|Science & Nature|Habitats and Biodiversity (Gr 2)|secondary|Nature song — connects to habitats and biodiversity
340|When Its Autumn|Nature & Plants, Seasons & Weather, Water & Sea|CU#255|Science & Nature|Seasonal Sunlight patterns (sunrise/sunset) (Gr 1)|primary|Seasonal song — connects to seasonal changes in sunlight
340|When Its Autumn|Nature & Plants, Seasons & Weather, Water & Sea|CU#256|Science & Nature|Evidence that Earth events can occur quickly or slowly (Gr 2)|secondary|Seasons/weather song — connects to rates of Earth events
340|When Its Autumn|Nature & Plants, Seasons & Weather, Water & Sea|CU#257|Science & Nature|Processes that shape the Earth - wind/water changing land (Gr 2)|primary|Water/sea song — connects to water shaping the land
341|Glorious Day|Feelings & Emotions, Seasons & Weather|CU#255|Science & Nature|Seasonal Sunlight patterns (sunrise/sunset) (Gr 1)|primary|Seasons song — connects to seasonal patterns
341|Glorious Day|Feelings & Emotions, Seasons & Weather|CU#256|Science & Nature|Evidence that Earth events can occur quickly or slowly (Gr 2)|secondary|Seasons/weather song — connects to rates of Earth events
342|Walk Old  Squirrel|Animals, Dance & Movement, Nature & Plants|CU#218|Gross Motor & Movement|Locomotor skills: running, jumping, hopping, skipping (Gr 1-2)|secondary|Movement song — connects to locomotor skills
342|Walk Old  Squirrel|Animals, Dance & Movement, Nature & Plants|CU#219|Gross Motor & Movement|Balance and body control (static and moving) (Gr 1-2)|secondary|Movement song — connects to body control
342|Walk Old  Squirrel|Animals, Dance & Movement, Nature & Plants|CU#222|Gross Motor & Movement|Following multi-step movement directions / spatial awareness (Gr 1-2)|secondary|Movement song — connects to following movement directions
342|Walk Old  Squirrel|Animals, Dance & Movement, Nature & Plants|CU#248|Science & Nature|Plant/animal structures that help survival (Gr 1)|primary|Animal song — connects to animal structures and their functions
342|Walk Old  Squirrel|Animals, Dance & Movement, Nature & Plants|CU#251|Science & Nature|Environmental Plant Needs (Gr 2)|secondary|Nature song — connects to plant needs and growth
342|Walk Old  Squirrel|Animals, Dance & Movement, Nature & Plants|CU#253|Science & Nature|Habitats and Biodiversity (Gr 2)|secondary|Animal song — connects to where animals live (habitats)
343|Gray Squirrel|Animals|CU#226|Language & Vocabulary|Describe people, places, things, events with relevant details (Gr 1)|secondary|Song about animals — practice describing animals with details
343|Gray Squirrel|Animals|CU#248|Science & Nature|Plant/animal structures that help survival (Gr 1)|primary|Animal song — connects to animal structures and their functions
343|Gray Squirrel|Animals|CU#253|Science & Nature|Habitats and Biodiversity (Gr 2)|secondary|Animal song — connects to where animals live (habitats)
344|The Gate Swings Open|Animals|CU#226|Language & Vocabulary|Describe people, places, things, events with relevant details (Gr 1)|secondary|Song about animals — practice describing animals with details
344|The Gate Swings Open|Animals|CU#248|Science & Nature|Plant/animal structures that help survival (Gr 1)|primary|Animal song — connects to animal structures and their functions
344|The Gate Swings Open|Animals|CU#253|Science & Nature|Habitats and Biodiversity (Gr 2)|secondary|Animal song — connects to where animals live (habitats)
345|The Turkey is a funny bird|Animals|CU#226|Language & Vocabulary|Describe people, places, things, events with relevant details (Gr 1)|secondary|Song about animals — practice describing animals with details
345|The Turkey is a funny bird|Animals|CU#248|Science & Nature|Plant/animal structures that help survival (Gr 1)|primary|Farm/bird song — connects to animal structures and survival
345|The Turkey is a funny bird|Animals|CU#252|Science & Nature|Seed Dispersal and Pollination (Gr 2)|secondary|Bee/bird song — connects to pollination and seed dispersal
346|The Turkey Song|Animals, Music & Instruments|CU#210|Routines & Transitions|Following 2-3 step verbal directions (Gr 1-2)|secondary|Instrument song — following directions to play/move instruments
346|The Turkey Song|Animals, Music & Instruments|CU#221|Gross Motor & Movement|Moving to rhythm and tempo (Gr 1-2)|secondary|Music song — connects to rhythm and steady beat
346|The Turkey Song|Animals, Music & Instruments|CU#226|Language & Vocabulary|Describe people, places, things, events with relevant details (Gr 1)|secondary|Song about animals — practice describing animals with details
346|The Turkey Song|Animals, Music & Instruments|CU#240|Science & Nature|Sound and Vibrating Materials (Gr 1)|primary|Music/instrument song — connects to how instruments make sound
346|The Turkey Song|Animals, Music & Instruments|CU#248|Science & Nature|Plant/animal structures that help survival (Gr 1)|primary|Farm/bird song — connects to animal structures and survival
346|The Turkey Song|Animals, Music & Instruments|CU#252|Science & Nature|Seed Dispersal and Pollination (Gr 2)|secondary|Bee/bird song — connects to pollination and seed dispersal
347|Owl Moon|Animals, Nature & Plants, Seasons & Weather|CU#226|Language & Vocabulary|Describe people, places, things, events with relevant details (Gr 1)|secondary|Song about animals — practice describing animals with details
347|Owl Moon|Animals, Nature & Plants, Seasons & Weather|CU#248|Science & Nature|Plant/animal structures that help survival (Gr 1)|primary|Farm/bird song — connects to animal structures and survival
347|Owl Moon|Animals, Nature & Plants, Seasons & Weather|CU#251|Science & Nature|Environmental Plant Needs (Gr 2)|secondary|Nature song — connects to plant needs and growth
347|Owl Moon|Animals, Nature & Plants, Seasons & Weather|CU#252|Science & Nature|Seed Dispersal and Pollination (Gr 2)|secondary|Bee/bird song — connects to pollination and seed dispersal
347|Owl Moon|Animals, Nature & Plants, Seasons & Weather|CU#253|Science & Nature|Habitats and Biodiversity (Gr 2)|secondary|Nature song — connects to habitats and biodiversity
347|Owl Moon|Animals, Nature & Plants, Seasons & Weather|CU#254|Science & Nature|Sun, Moon, and Star Patterns (Gr 1)|primary|Moon/sun/star song — directly connects to sky patterns
347|Owl Moon|Animals, Nature & Plants, Seasons & Weather|CU#255|Science & Nature|Seasonal Sunlight patterns (sunrise/sunset) (Gr 1)|secondary|Sun/moon song — connects to daily and seasonal sunlight changes
347|Owl Moon|Animals, Nature & Plants, Seasons & Weather|CU#256|Science & Nature|Evidence that Earth events can occur quickly or slowly (Gr 2)|secondary|Seasons/weather song — connects to rates of Earth events
350|Skin and Bones|Body Parts, Holidays & Celebrations|CU#219|Gross Motor & Movement|Balance and body control (static and moving) (Gr 1-2)|primary|Body parts song — connects to body awareness and control
350|Skin and Bones|Body Parts, Holidays & Celebrations|CU#221|Gross Motor & Movement|Moving to rhythm and tempo (Gr 1-2)|secondary|Body parts song — often sung with rhythmic movements
350|Skin and Bones|Body Parts, Holidays & Celebrations|CU#222|Gross Motor & Movement|Following multi-step movement directions / spatial awareness (Gr 1-2)|secondary|Body parts song — follows directions to move specific body parts
354|Roll that Pumpkin Down To Town|Seasons & Weather|CU#255|Science & Nature|Seasonal Sunlight patterns (sunrise/sunset) (Gr 1)|primary|Seasons song — connects to seasonal patterns
354|Roll that Pumpkin Down To Town|Seasons & Weather|CU#256|Science & Nature|Evidence that Earth events can occur quickly or slowly (Gr 2)|secondary|Seasons/weather song — connects to rates of Earth events
355|Halloween farm|Animals, Farm, Holidays & Celebrations|CU#226|Language & Vocabulary|Describe people, places, things, events with relevant details (Gr 1)|secondary|Song about animals — practice describing animals with details
355|Halloween farm|Animals, Farm, Holidays & Celebrations|CU#248|Science & Nature|Plant/animal structures that help survival (Gr 1)|primary|Farm/bird song — connects to animal structures and survival
355|Halloween farm|Animals, Farm, Holidays & Celebrations|CU#250|Science & Nature|Plant and Animal Structures - offspring resemble parents (Gr 1)|primary|Farm song — connects to farm animal families/offspring
355|Halloween farm|Animals, Farm, Holidays & Celebrations|CU#251|Science & Nature|Environmental Plant Needs (Gr 2)|secondary|Farm song — connects to growing food/plants on a farm
355|Halloween farm|Animals, Farm, Holidays & Celebrations|CU#253|Science & Nature|Habitats and Biodiversity (Gr 2)|secondary|Farm song — farm as a habitat for animals and plants
356|I'm a Scarecrow Tall|Animals, Farm, Nature & Plants|CU#226|Language & Vocabulary|Describe people, places, things, events with relevant details (Gr 1)|secondary|Song about animals — practice describing animals with details
356|I'm a Scarecrow Tall|Animals, Farm, Nature & Plants|CU#248|Science & Nature|Plant/animal structures that help survival (Gr 1)|primary|Farm/bird song — connects to animal structures and survival
356|I'm a Scarecrow Tall|Animals, Farm, Nature & Plants|CU#250|Science & Nature|Plant and Animal Structures - offspring resemble parents (Gr 1)|primary|Farm song — connects to farm animal families/offspring
356|I'm a Scarecrow Tall|Animals, Farm, Nature & Plants|CU#251|Science & Nature|Environmental Plant Needs (Gr 2)|secondary|Nature song — connects to plant needs and growth
356|I'm a Scarecrow Tall|Animals, Farm, Nature & Plants|CU#253|Science & Nature|Habitats and Biodiversity (Gr 2)|secondary|Nature song — connects to habitats and biodiversity
357|Tigers are Sleeping|Animals, Dance & Movement|CU#218|Gross Motor & Movement|Locomotor skills: running, jumping, hopping, skipping (Gr 1-2)|primary|Animal action song — combines animal theme with gross motor movement
357|Tigers are Sleeping|Animals, Dance & Movement|CU#219|Gross Motor & Movement|Balance and body control (static and moving) (Gr 1-2)|secondary|Movement song — connects to body control
357|Tigers are Sleeping|Animals, Dance & Movement|CU#221|Gross Motor & Movement|Moving to rhythm and tempo (Gr 1-2)|primary|Dance/movement song — connects to moving with rhythm
357|Tigers are Sleeping|Animals, Dance & Movement|CU#222|Gross Motor & Movement|Following multi-step movement directions / spatial awareness (Gr 1-2)|secondary|Movement song — connects to following movement directions
357|Tigers are Sleeping|Animals, Dance & Movement|CU#226|Language & Vocabulary|Describe people, places, things, events with relevant details (Gr 1)|secondary|Song about animals — practice describing animals with details
357|Tigers are Sleeping|Animals, Dance & Movement|CU#248|Science & Nature|Plant/animal structures that help survival (Gr 1)|primary|Animal song — connects to animal structures and their functions
357|Tigers are Sleeping|Animals, Dance & Movement|CU#253|Science & Nature|Habitats and Biodiversity (Gr 2)|secondary|Animal song — connects to where animals live (habitats)
358|I Shut the Door|Routines & Social Skills, Seasons & Weather, Water & Sea|CU#226|Language & Vocabulary|Describe people, places, things, events with relevant details (Gr 1)|secondary|Song about water/sea — practice descriptive language
358|I Shut the Door|Routines & Social Skills, Seasons & Weather, Water & Sea|CU#255|Science & Nature|Seasonal Sunlight patterns (sunrise/sunset) (Gr 1)|primary|Seasons song — connects to seasonal patterns
358|I Shut the Door|Routines & Social Skills, Seasons & Weather, Water & Sea|CU#256|Science & Nature|Evidence that Earth events can occur quickly or slowly (Gr 2)|secondary|Seasons/weather song — connects to rates of Earth events
358|I Shut the Door|Routines & Social Skills, Seasons & Weather, Water & Sea|CU#257|Science & Nature|Processes that shape the Earth - wind/water changing land (Gr 2)|primary|Water/sea song — connects to water shaping the land
359|Creepy Crawly Spiders|Animals|CU#226|Language & Vocabulary|Describe people, places, things, events with relevant details (Gr 1)|secondary|Song about animals — practice describing animals with details
359|Creepy Crawly Spiders|Animals|CU#253|Science & Nature|Habitats and Biodiversity (Gr 2)|primary|Small creature song — connects to habitats and biodiversity
360|There's a Spider on the Floor|Animals, Body Parts|CU#219|Gross Motor & Movement|Balance and body control (static and moving) (Gr 1-2)|primary|Body parts song — connects to body awareness and control
360|There's a Spider on the Floor|Animals, Body Parts|CU#221|Gross Motor & Movement|Moving to rhythm and tempo (Gr 1-2)|secondary|Body parts song — often sung with rhythmic movements
360|There's a Spider on the Floor|Animals, Body Parts|CU#222|Gross Motor & Movement|Following multi-step movement directions / spatial awareness (Gr 1-2)|secondary|Body parts song — follows directions to move specific body parts
360|There's a Spider on the Floor|Animals, Body Parts|CU#226|Language & Vocabulary|Describe people, places, things, events with relevant details (Gr 1)|secondary|Song about animals — practice describing animals with details
360|There's a Spider on the Floor|Animals, Body Parts|CU#253|Science & Nature|Habitats and Biodiversity (Gr 2)|primary|Small creature song — connects to habitats and biodiversity
361|Brush your Teeth|Body Parts, Numbers & Counting|CU#219|Gross Motor & Movement|Balance and body control (static and moving) (Gr 1-2)|primary|Body parts song — connects to body awareness and control
361|Brush your Teeth|Body Parts, Numbers & Counting|CU#221|Gross Motor & Movement|Moving to rhythm and tempo (Gr 1-2)|secondary|Body parts song — often sung with rhythmic movements
361|Brush your Teeth|Body Parts, Numbers & Counting|CU#222|Gross Motor & Movement|Following multi-step movement directions / spatial awareness (Gr 1-2)|secondary|Body parts song — follows directions to move specific body parts
362|Clap When the Spirit Says Clap|Cultural & Folk, Music & Instruments|CU#210|Routines & Transitions|Following 2-3 step verbal directions (Gr 1-2)|secondary|Instrument song — following directions to play/move instruments
362|Clap When the Spirit Says Clap|Cultural & Folk, Music & Instruments|CU#221|Gross Motor & Movement|Moving to rhythm and tempo (Gr 1-2)|secondary|Music song — connects to rhythm and steady beat
362|Clap When the Spirit Says Clap|Cultural & Folk, Music & Instruments|CU#240|Science & Nature|Sound and Vibrating Materials (Gr 1)|primary|Music/instrument song — connects to how instruments make sound
364|Welcome Summer|Seasons & Weather, Water & Sea|CU#226|Language & Vocabulary|Describe people, places, things, events with relevant details (Gr 1)|secondary|Song about water/sea — practice descriptive language
364|Welcome Summer|Seasons & Weather, Water & Sea|CU#255|Science & Nature|Seasonal Sunlight patterns (sunrise/sunset) (Gr 1)|primary|Seasonal song — connects to seasonal changes in sunlight
364|Welcome Summer|Seasons & Weather, Water & Sea|CU#256|Science & Nature|Evidence that Earth events can occur quickly or slowly (Gr 2)|secondary|Seasons/weather song — connects to rates of Earth events
364|Welcome Summer|Seasons & Weather, Water & Sea|CU#257|Science & Nature|Processes that shape the Earth - wind/water changing land (Gr 2)|primary|Water/sea song — connects to water shaping the land
365|Wahoo Wahoo Wahoo|Animals|CU#226|Language & Vocabulary|Describe people, places, things, events with relevant details (Gr 1)|secondary|Song about animals — practice describing animals with details
365|Wahoo Wahoo Wahoo|Animals|CU#248|Science & Nature|Plant/animal structures that help survival (Gr 1)|primary|Animal song — connects to animal structures and their functions
365|Wahoo Wahoo Wahoo|Animals|CU#253|Science & Nature|Habitats and Biodiversity (Gr 2)|secondary|Animal song — connects to where animals live (habitats)
366|Motorcycle Ride|Transportation|CU#222|Gross Motor & Movement|Following multi-step movement directions / spatial awareness (Gr 1-2)|secondary|Movement song about vehicles — spatial and directional awareness
366|Motorcycle Ride|Transportation|CU#226|Language & Vocabulary|Describe people, places, things, events with relevant details (Gr 1)|primary|Transportation song — practice describing vehicles and travel
367|Let's Take a Ride in the Country|Transportation|CU#222|Gross Motor & Movement|Following multi-step movement directions / spatial awareness (Gr 1-2)|secondary|Movement song about vehicles — spatial and directional awareness
367|Let's Take a Ride in the Country|Transportation|CU#226|Language & Vocabulary|Describe people, places, things, events with relevant details (Gr 1)|primary|Transportation song — practice describing vehicles and travel
368|Phoebe|Animals, Nature & Plants|CU#226|Language & Vocabulary|Describe people, places, things, events with relevant details (Gr 1)|secondary|Song about animals — practice describing animals with details
368|Phoebe|Animals, Nature & Plants|CU#248|Science & Nature|Plant/animal structures that help survival (Gr 1)|primary|Animal song — connects to animal structures and their functions
368|Phoebe|Animals, Nature & Plants|CU#251|Science & Nature|Environmental Plant Needs (Gr 2)|secondary|Nature song — connects to plant needs and growth
368|Phoebe|Animals, Nature & Plants|CU#253|Science & Nature|Habitats and Biodiversity (Gr 2)|secondary|Animal song — connects to where animals live (habitats)
369|The Fishing Song|Animals, Music & Instruments|CU#210|Routines & Transitions|Following 2-3 step verbal directions (Gr 1-2)|secondary|Instrument song — following directions to play/move instruments
369|The Fishing Song|Animals, Music & Instruments|CU#221|Gross Motor & Movement|Moving to rhythm and tempo (Gr 1-2)|secondary|Music song — connects to rhythm and steady beat
